Symbol_1,date,environmentalScore,socialScore,governanceScore,ESGScore
6844.T,,,,,
GTT,2020-03-31,68.5,78.01,70.11,72.21
5702.T,,,,,
7296.T,,,,,
000970.SZ,,,,,
600067.SS,,,,,
2015.TW,,,,,
002328.SZ,,,,,
002139.SZ,,,,,
1609.TW,,,,,
5274.TWO,,,,,
1729.HK,,,,,
02341,,,,,
300593.SZ,,,,,
COHR,2024-12-31,52.99,63.64,69.2,61.94
PSN,2024-09-30,75.98,70.05,68.69,71.57
002855.SZ,,,,,
3627,,,,,
6558.TW,,,,,
0636.HK,,,,,
5288.KL,,,,,
267260.KS,,,,,
XELA,2024-09-30,39.05,70.23,64.79,58.02
PTBL3.SA,,,,,
002553.SZ,,,,,
603380.ss,,,,,
IDPUF,,,,,
UNI.MC,,,,,
VBBR3.SA,,,,,
0YSU.L,,,,,
ELKEF,,,,,
0R4M.L,,,,,
TSMTF,,,,,
PPH.JO,,,,,
ADANIENSOL.BO,,,,,
2269.HK,,,,,
ENOG.TA,,,,,
006060.KS,,,,,
600549.SS,,,,,
ZAIN.KW,,,,,
AMGDF,,,,,
5371.TWO,,,,,
ATRAV.HE,,,,,
ORTHEX.HE,,,,,
APETIT.HE,,,,,
PSTG,2024-11-03,64.28,55.78,55.56,58.54
1582.TW,,,,,
BKI,2023-09-30,67.61,72.5,71.75,70.62
TENG.L,,,,,
301187.SZ,,,,,
002455.SZ,,,,,
600366.SS,,,,,
2071,,,,,
GRAPHITE.BO,,,,,
002594.SZ,,,,,
002831.SZ,,,,,
000049.SZ,,,,,
688567.SS,,,,,
3217.TWO,,,,,
SEQL3.SA,,,,,
ELF,2024-12-31,48.71,53.84,56.22,52.92
AARTIIND.NS,,,,,
002326.SZ,,,,,
VOLCAR-B.ST,,,,,
EQGPF,,,,,
TKO.PA,,,,,
9434.T,,,,,
601138.SS,,,,,
TWKS,2024-06-30,71.92,59.65,60.24,63.94
VPLAY-A.ST,,,,,
SBLK,2024-09-30,69.62,69.46,69.7,69.59
SINCH.ST,,,,,
INTR,2024-09-30,60.2,64.26,60.42,61.63
0QVR.L,,,,,
CPAC,2024-09-30,62.4,66.05,56.31,61.59
AGUA.MX,,,,,
9991.HK,,,,,
MDB,2024-10-31,72.25,76.11,65.88,71.41
TEO,2024-09-30,67.2,75.04,75.24,72.49
2618.HK,,,,,
1707.TW,,,,,
GODREJAGRO.NS,,,,,
RNW,2024-09-30,65.9,61.24,87.96,71.7
AKEL-D.ST,,,,,
SBB-B.ST,,,,,
Taiwan OTC Exchange Ticker Symbol: 3246 TWO,,,,,
5481.T,,,,,
300879.SZ,,,,,
002931.SZ,,,,,
002182.SZ,,,,,
IPEL.L,,,,,
0OQ2.L,,,,,
7408.T,,,,,
VECO,2024-12-31,54.85,64.23,66.35,61.81
KLIC,2024-12-28,83.22,49.66,75.02,69.3
2421.TW,,,,,
FOXF,2024-09-27,65.49,65.07,62.9,64.49
837375,,,,,
FRPT,2024-09-30,57.78,65,60.72,61.17
0J1G.L,,,,,
RENEW.ST,,,,,
0RU6.L,,,,,
2329.TW,,,,,
TMST,2023-09-30,66.88,75.65,63.68,68.74
AYDEM,,,,,
EMIRATESNBD.AE,,,,,
600498.SS,,,,,
TYO: 6920,,,,,
CARR,2024-12-31,67.92,63.7,59.23,63.62
RST.L,,,,,
MAREL.IC,,,,,
AKSGY,,,,,
GYL,,,,,
CJT.TO,,,,,
SYNE3.SA,,,,,
ECTXF,,,,,
6406.T,,,,,
GPRK,2023-12-31,66.58,63.91,66.69,65.73
GFL,2024-06-30,71.35,83.01,68.3,74.22
GOR.AX,,,,,
HTWSF,,,,,
002920.SZ,,,,,
JDE.DE,,,,,
KMP.UN,,,,,
LOGG3.SA,,,,,
7780.T,,,,,
NEOEN.PA,,,,,
PETZ3.SA,,,,,
TRENT.BO,,,,,
0G67.L,,,,,
688772.SS,,,,,
600580.SS,,,,,
300261.SZ,,,,,
002250.SZ,,,,,
6680.HK,,,,,
301007.SZ,,,,,
002391.SZ,,,,,
600885.SS,,,,,
3479.TW,,,,,
台灣股票代號3206,,,,,
603920.SH,,,,,
6275.TW,,,,,
605058.SS,,,,,
AST.WA,,,,,
BGC.BK,,,,,
8084.T,,,,,
9939.TW,,,,,
001218.SZ,,,,,
832127,,,,,
ALFRE.PA,,,,,
0RPY.L,,,,,
6135.T,,,,,
MTLS,2024-09-30,93.75,90.85,73.51,86.04
4548.T,,,,,
3551.T,,,,,
UMG.AS,,,,,
ZI,2024-09-30,65.67,59.7,65.45,63.61
DOCMF,,,,,
CROX,2024-12-31,60.67,57,60.56,59.41
002056.SZ,,,,,
6368.T,,,,,
089030.KQ,,,,,
839890,,,,,
GATC.L,,,,,
BSY,2024-09-30,71.24,73.59,66.26,70.36
ASIX,2024-09-30,54.76,61.48,64.13,60.12
RYAM,2024-09-28,57.96,62.9,56.6,59.15
2419.TW,,,,,
SAYAJIIND.BO,,,,,
MAI.L,,,,,
1763.HK,,,,,
VTSCF,,,,,
0O2W.L,,,,,
JUFO.CA,,,,,
COLD,2024-09-30,56.45,59.24,63.59,59.76
CSL,2024-12-31,43.69,52.46,61.92,52.69
WGO,2024-11-30,73.53,68.56,74.06,72.05
5930.T,,,,,
6951.T,,,,,
CREDITACC.BO,,,,,
5Y7A.F,,,,,
HUBS,2024-12-31,63.2,62.56,58.98,61.58
AZEK,2024-12-31,85.97,89.65,74.11,83.24
OGN,2024-09-30,66,67.07,67.87,66.98
INPOF,,,,,
REXR,2024-12-31,51.62,63.1,62.4,59.04
ACEN,,,,,
ISEC.BO,,,,,
SEDG,2024-09-30,71.85,67.69,65.87,68.47
CERT,2024-09-30,71.23,62.83,73.85,69.3
CHGG,2024-09-30,54.84,60.23,50.08,55.05
SDIP-B.ST,,,,,
SUVENPHAR.BO,,,,,
TTEN3.SA,,,,,
6718.T,,,,,
6291.T,,,,,
5933.T,,,,,
3548.T,,,,,
4481.T,,,,,
Error: 'ascii' codec can't encode characters in position 33-36: ordinal not in range(128),,,,,
6958.T,,,,,
9692.T,,,,,
6905.T,,,,,
9621.T,,,,,
7085.T,,,,,
4611.T,,,,,
1980.T,,,,,
2153.T,,,,,
4549.T,,,,,
9517.T,,,,,
3649.T,,,,,
1813.T,,,,,
3104.T,,,,,
6814.T,,,,,
7990.T,,,,,
7637.T,,,,,
7552.T,,,,,
4410.T,,,,,
8803.T,,,,,
6866.T,,,,,
6745.T,,,,,
3854.T,,,,,
9934.T,,,,,
8098.T,,,,,
4326.T,,,,,
3774.T,,,,,
4028.T,,,,,
7972.T,,,,,
6544.T,,,,,
JPMC,,,,,
9717.T,,,,,
4975.T,,,,,
3465.T,,,,,
9025.T,,,,,
7226.T,,,,,
NXCLF,,,,,
7821.T,,,,,
7925.T,,,,,
6095.T,,,,,
6787.T,,,,,
6455.T,,,,,
9384.T,,,,,
7811.T,,,,,
5011.T,,,,,
4997.T,,,,,
4465.T,,,,,
6490.T,,,,,
6741.T,,,,,
6480.T,,,,,
1515.T,,,,,
6651.T,,,,,
3983.T,,,,,
6644.T,,,,,
3267.T,,,,,
7199.T,,,,,
1435.T,,,,,
6789.T,,,,,
8140.T,,,,,
9900.T,,,,,
5932.T,,,,,
4443.T,,,,,
8061.T,,,,,
8165.T,,,,,
9262.T,,,,,
7816.T,,,,,
6196.T,,,,,
5805.T,,,,,
1979.T,,,,,
4025.T,,,,,
1815.T,,,,,
5074.T,,,,,
8337.T,,,,,
3433.T,,,,,
9960.T,,,,,
8151.T,,,,,
6369.T,,,,,
9058.T,,,,,
8057.T,,,,,
9416.T,,,,,
6089.T,,,,,
1870.T,,,,,
6250.T,,,,,
6240.T,,,,,
9305.T,,,,,
9324.T,,,,,
323410.KS,,,,,
009450.KS,,,,,
057050.KS,,,,,
6409.TW,,,,,
6704.T,,,,,
1975.T,,,,,
4828.T,,,,,
7775.T,,,,,
4072.T,,,,,
5076.T,,,,,
2933.T,,,,,
4463.T,,,,,
8091.T,,,,,
6157.T,,,,,
4979.T,,,,,
7350.T,,,,,
9248.T,,,,,
4931.T,,,,,
4636.T,,,,,
2676.T,,,,,
7971.T,,,,,
4369.T,,,,,
9418.T,,,,,
1885.T,,,,,
6809.T,,,,,
6182,,,,,
DFY.TO,,,,,
VVEO3.SA,,,,,
KD,2024-12-31,60.45,47.25,63.93,57.21
831730,,,,,
002707.SZ,,,,,
NCNO,2024-10-31,71.05,64.27,66.5,67.27
601231.SS,,,,,
GOFORE.HE,,,,,
TW,2024-12-31,63.83,69.63,65.07,66.18
ALCLA.PA,,,,,
002028.SZ,,,,,
300337.SZ,,,,,
8255,,,,,
CFLT,2024-09-30,63.15,62.79,59.6,61.85
KNOW.ST,,,,,
TOM2.AS,,,,,
0KGY.L,,,,,
3882.HK,,,,,
839035.SS,,,,,
300638V,,,,,
4915.TW,,,,,
RVL.TA,,,,,
002913.SS,,,,,
ALDEL.PA,,,,,
605133.SS,,,,,
KTEK.DE,,,,,
301005.SZ,,,,,
688355.SS,,,,,
北交所上市-苏轴股份 430418,,,,,
839830,,,,,
STK,,,,,
ZD,2024-09-30,64.61,73.08,65.17,67.62
300952.SZ,,,,,
5434.TW,,,,,
CYRX,2024-09-30,63.83,70.78,74.2,69.6
1571.HK,,,,,
073240.KS,,,,,
336370.KS,,,,,
301051.SZ,,,,,
1478.HK,,,,,
SBOK.ST,,,,,
1560.TW,,,,,
6947,,,,,
6789,,,,,
3680.TWO,,,,,
835792,,,,,
2415.TW,,,,,
002866.SZ,,,,,
300857.SZ,,,,,
TREAF,,,,,
2897.TW,,,,,
4985.T,,,,,
ECLERX.BO,,,,,
GEKTERNA.AT,,,,,
CENTUM.BO,,,,,
329180.KS,,,,,
WEYS,2024-09-30,94.79,73.71,75.34,81.28
0L98.L,,,,,
VAR.OL,,,,,
INSE.L,,,,,
Error: 'ascii' codec can't encode characters in position 29-40: ordinal not in range(128),,,,,
ANE.MC,,,,,
2384.T,,,,,
2383.TW,,,,,
NFC.L,,,,,
NMGTSX.V,,,,,
CMCO,,,,,
023810.KS,,,,,
3249.T,,,,,
cury3.SA,,,,,
AGXY3.SA,,,,,
FLNG,,,,,
DOLE,2024-06-30,88.06,69.12,69.6,75.59
CPC.L,,,,,
HLE.DE,,,,,
MTX,2024-09-29,65.33,69.97,66.88,67.39
002228.SZ,,,,,
IOLCP.BO,,,,,
LOCL,2024-09-30,69.79,69.35,69.72,69.62
AHWSF,,,,,
WPS.L,,,,,
5211.KL,,,,,
TEGA3.SA,,,,,
8131.TW,,,,,
普萊德科技股份有限公司(股票代碼:6263),,,,,
SKE,2024-09-30,91.58,81.66,71.96,81.73
EAPIF,,,,,
SQZ.L,,,,,
HLNCF,2023-12-31,60.51,68.94,67.34,65.6
KETL.L,,,,,
BREE.L,,,,,
3309.T,,,,,
3481.T,,,,,
BEWI.OL,,,,,
MAXN,2024-09-30,57.27,59.99,49.58,55.61
4968.TW,,,,,
6269.TW,,,,,
APEI,2024-09-30,54.07,62.73,62.08,59.63
CWT,2024-09-30,58.62,61.9,59,59.84
FWRD,2024-09-30,52.85,51.8,53.91,52.85
MODV,2024-09-30,51.87,68.22,58.34,59.48
OMI,2024-09-30,64.38,58.68,62.54,61.87
QTWO,2024-12-31,70.8,66.19,59.1,65.36
GOTO.JK,,,,,
AR4.DE,,,,,
PBRX.JK,,,,,
YINS,,,,,
FMGOETZE.NS,,,,,
PCBL.BO,,,,,
SUNFLAG.BO,,,,,
BHCCF,,,,,
TFW.L,,,,,
CFC.DE,,,,,
DZSI,2024-09-30,65.47,68.52,65.96,66.65
300127.SZ,,,,,
002014.SZ,,,,,
688166.SS,,,,,
002318.SZ,,,,,
002489,,,,,
AXISCADES.BO,,,,,
2608.TW,,,,,
835185.BJ,,,,,
301281.SZ,,,,,
600160.SS,,,,,
300686.SZ,,,,,
HAA1.F,,,,,
6120.TW,,,,,
301308.SZ,,,,,
301307.SZ,,,,,
3138.TW,,,,,
ALMIL.PA,,,,,
8210.TW,,,,,
688087.SH,,,,,
TFPM,2024-09-30,75.98,66.71,62.81,68.5
2450.TW,,,,,
